"FACILITY","SampleDate","Time","BuildingCode","SPCODE","LGT","AdClip","Size_Run","DNA_Run","CWT_Run","CATCH","Salvage","LOSS"
2,"2024-12-04","02:00","F",1,160,"C","LF",,,1,4.00,2.60
2,"2024-12-04","02:00","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,169,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,169,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,178,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","02:00","F",1,184,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","04:00","F",1,151,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","04:00","F",1,151,"N","LF","LF",,1,4.00,2.60
2,"2024-12-04","04:00","F",1,161,"N","LF","F",,1,4.00,2.60
2,"2024-12-04","04:00","F",1,171,"C","F",,,1,4.00,2.60
2,"2024-12-04","06:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","06:00","F",1,166,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","06:00","F",1,176,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","06:00","F",1,185,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","06:00","F",1,188,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","08:00","F",1,141,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","10:00","F",1,138,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","10:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","10:00","F",1,171,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","10:00","F",1,171,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,136,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,138,"N","LF","F",,1,4.00,2.60
2,"2024-12-04","12:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,150,"N","LF","LF",,1,4.00,2.60
2,"2024-12-04","12:00","F",1,151,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,152,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,154,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,162,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,162,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,163,"C","LF",,,1,4.00,2.60
2,"2024-12-04","12:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,166,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,168,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,173,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,176,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,182,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,184,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,185,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","12:00","F",1,195,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","14:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","14:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","14:00","F",1,162,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","14:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","16:00","F",1,131,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","16:00","F",1,136,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,127,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,130,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,131,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,134,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,144,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,149,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,149,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,151,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,151,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,156,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,175,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,179,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","18:00","F",1,180,"C","F",,,1,4.00,2.60
2,"2024-12-04","18:00","F",1,180,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,140,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,159,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,160,"C","LF",,,1,4.00,2.60
2,"2024-12-04","20:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,162,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,168,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,179,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","20:00","F",1,183,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,124,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,128,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,130,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,148,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-04","22:00","F",1,179,"C","F",,"LF",1,4.00,2.60
2,"2024-12-04","23:59","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","02:00","F",1,169,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","02:00","F",1,172,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","02:00","F",1,175,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","04:00","F",1,130,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","04:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","06:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,121,"C","W",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,136,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,159,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,170,"N","F","F",,1,4.00,2.60
2,"2024-12-05","08:00","F",1,174,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","08:00","F",1,185,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","10:00","F",1,124,"C","W",,"LF",1,4.00,2.60
2,"2024-12-05","10:00","F",1,132,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","10:00","F",1,140,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","10:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","10:00","F",1,170,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","12:00","F",1,131,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","12:00","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","12:00","F",1,134,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","12:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","12:00","F",1,149,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","14:00","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","14:00","F",1,156,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","14:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","14:00","F",1,172,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","14:00","F",1,186,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,121,"C","W",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,136,"N","LF","LF",,1,4.00,2.60
2,"2024-12-05","18:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,171,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","18:00","F",1,179,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","20:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","20:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","20:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","20:00","F",1,175,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,136,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,145,"N","LF","LF",,1,4.00,2.60
2,"2024-12-05","22:00","F",1,148,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,154,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,159,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,178,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","22:00","F",1,183,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,107,"C","W",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,144,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,149,"N","LF","LF",,1,4.00,2.60
2,"2024-12-05","23:59","F",1,154,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,156,"C","LF",,,1,4.00,2.60
2,"2024-12-05","23:59","F",1,173,"C","F",,"LF",1,4.00,2.60
2,"2024-12-05","23:59","F",1,177,"N","F","LF",,1,4.00,2.60
2,"2024-12-06","02:00","F",1,128,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","02:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","04:00","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","04:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","04:00","F",1,178,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","06:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","06:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","06:00","F",1,168,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","08:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
1,"2024-12-06","09:00","NS",1,175,"C","F",,"LF",1,4.00,16.90
2,"2024-12-06","10:00","F",1,162,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","12:00","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","12:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","12:00","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","12:00","F",1,170,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","12:00","F",1,180,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,127,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,127,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,130,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,171,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,179,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,182,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","14:00","F",1,184,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","18:00","F",1,146,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","18:00","F",1,152,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","18:00","F",1,152,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","18:00","F",1,166,"C","LF",,,1,4.00,2.60
2,"2024-12-06","18:00","F",1,170,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","18:00","F",1,189,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,141,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,173,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","20:00","F",1,175,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,113,"C","W",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,151,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,173,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","22:00","F",1,176,"C","F",,"LF",1,4.00,2.60
2,"2024-12-06","23:59","F",1,142,"C","LF",,,1,4.00,2.60
2,"2024-12-06","23:59","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","23:59","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-06","23:59","F",1,168,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,106,"C","W",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,132,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,139,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,141,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","02:00","F",1,170,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","04:00","F",1,188,"C","F",,"LF",1,4.00,2.60
2,"2024-12-07","12:00","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","12:00","F",1,152,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","14:00","F",1,115,"C","W",,"LF",1,4.00,2.60
2,"2024-12-07","14:00","F",1,117,"C","W",,"LF",1,4.00,2.60
2,"2024-12-07","14:00","F",1,123,"N","W","F",,1,4.00,2.60
2,"2024-12-07","14:00","F",1,130,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","14:00","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","16:00","F",1,134,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","16:00","F",1,137,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","16:00","F",1,139,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","16:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","16:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","18:00","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","18:00","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","18:00","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","20:00","F",1,110,"C","W",,"LF",1,4.00,2.60
2,"2024-12-07","20:00","F",1,141,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","20:00","F",1,153,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","22:00","F",1,134,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","22:00","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","22:00","F",1,147,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,140,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,145,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,148,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,158,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,168,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,173,"C","F",,"LF",1,4.00,2.60
2,"2024-12-07","23:59","F",1,181,"C","F",,"LF",1,4.00,2.60
2,"2024-12-08","02:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","02:00","F",1,167,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","02:00","F",1,176,"C","F",,"LF",1,4.00,2.60
2,"2024-12-08","08:00","F",1,141,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","10:00","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","12:00","F",1,132,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","14:00","F",1,138,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","14:00","F",1,165,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","16:00","F",1,132,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","16:00","F",1,150,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","16:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","20:00","F",1,174,"C","F",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,125,"C","W",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,133,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,138,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,139,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-08","23:59","F",1,164,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","02:00","F",1,139,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","02:00","F",1,153,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","06:00","F",1,138,"C","LF",,"LF",1,4.00,2.60
1,"2024-12-09","09:00","NS",1,146,"C","LF",,"LF",1,4.00,17.00
1,"2024-12-09","13:00","OS",1,154,"C","LF",,"LF",1,4.00,17.21
2,"2024-12-09","14:00","F",1,155,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","18:00","F",1,129,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","22:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","22:00","F",1,175,"C","F",,"LF",1,4.00,2.60
2,"2024-12-09","23:59","F",1,115,"C","W",,"LF",1,4.00,2.60
2,"2024-12-09","23:59","F",1,131,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-09","23:59","F",1,180,"C","F",,"LF",1,4.00,2.60
2,"2024-12-10","04:00","F",1,143,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","04:00","F",1,200,"C","F",,"LF",1,4.00,2.60
1,"2024-12-10","07:30","OS",1,151,"C","LF",,"LF",1,1.00,4.33
1,"2024-12-10","07:30","OS",1,182,"C","F",,"LF",1,1.00,4.33
1,"2024-12-10","08:30","NS",1,179,"C","F",,"LF",1,1.00,4.33
2,"2024-12-10","12:00","F",1,169,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","14:00","F",1,136,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","14:00","F",1,142,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","18:00","F",1,140,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","18:00","F",1,160,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","18:00","F",1,172,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","20:00","F",1,163,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","23:59","F",1,135,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-10","23:59","F",1,153,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-11","02:00","F",1,166,"C","LF",,"LF",1,4.00,2.60
2,"2024-12-11","08:00","F",1,161,"C","LF",,"LF",1,4.00,2.60
1,"2024-12-11","09:00","NS",1,132,"C","LF",,"LF",1,4.00,17.04
2,"2024-12-11","12:00","F",1,167,"C","LF",,"LF",1,4.00,2.88
